"Entrez.ID","TxDb.hg38.Transcript.ID","Chromosome","Start.BP","End.BP","Symbol","Ensembl.ID","Symbol.Alt","Bin.ID"
"8987",59968,"chr4",76306733,76311130,"STBD1","ENSG00000118804",NA,15261
"6781",110393,"chr8",23841929,23854806,"STC1","ENSG00000159167",NA,4768
"8614",79367,"chr5",173314723,173328414,"STC2","ENSG00000113739",NA,34662
"26872",95117,"chr7",90154456,90162251,"STEAP1","ENSG00000164647",NA,18030
"256227",98893,"chr7",22419444,22500177,"STEAP1B","ENSG00000105889",NA,4483
"261729",95120,"chr7",90167590,90227023,"STEAP2","ENSG00000157214",NA,18033
"55240",27289,"chr2",119223831,119265652,"STEAP3","ENSG00000115107",NA,23844
"79689",101143,"chr7",88270892,88306894,"STEAP4","ENSG00000127954",NA,17654
"6491",15081,"chr1",47250139,47314147,"STIL","ENSG00000123473",NA,9450
"6786",133214,"chr11",3854527,4093188,"STIM1","ENSG00000167323",NA,770
"57620",58785,"chr4",26857601,27023947,"STIM2","ENSG00000109689",NA,5371
"10963",136106,"chr11",64185272,64204543,"STIP1","ENSG00000168439",NA,12837
"6793",79318,"chr5",172042079,172188224,"STK10","ENSG00000072786",NA,34408
"6794",215961,"chr19",1177558,1228431,"STK11","ENSG00000118046",NA,235
"114790",31004,"chr2",219597857,219616451,"STK11IP","ENSG00000144589",NA,43919
"8576",30873,"chr2",219245455,219250337,"STK16","ENSG00000115661",NA,43849
"9263",93640,"chr7",43582758,43619723,"STK17A","ENSG00000164543",NA,8716
"9262",39590,"chr2",196133583,196171000,"STK17B","ENSG00000081320",NA,39226
"8859",81922,"chr6",31971091,31981446,"STK19","ENSG00000204344",NA,6394
"8428",165630,"chr13",98445185,98577107,"STK24","ENSG00000102572",NA,19689
"10494",41548,"chr2",241492670,241508584,"STK25","ENSG00000115694",NA,48298
"6788",112529,"chr8",98371228,98441007,"STK3","ENSG00000104375",NA,19674
"56164",92886,"chr7",23710203,23735607,"STK31","ENSG00000196335",NA,4742
"202374",72747,"chr5",147234963,147375916,"STK32A","ENSG00000169302",NA,29446
"55351",58153,"chr4",5051480,5500989,"STK32B","ENSG00000152953",NA,1010
"282974",132495,"chr10",132207492,132249108,"STK32C","ENSG00000165752",NA,26441
"65975",141158,"chr11",8391868,8452906,"STK33","ENSG00000130413",NA,1678
"140901",230303,"chr20",2101827,2148555,"STK35","ENSG00000125834",NA,420
"27148",30750,"chr2",218672069,218702709,"STK36","ENSG00000163482",NA,43734
"11329",87972,"chr6",36493892,36547479,"STK38","ENSG00000112079",NA,7298
"23012",149128,"chr12",27243968,27309197,"STK38L","ENSG00000211455",NA,5448
"27347",38581,"chr2",167954020,168113106,"STK39","ENSG00000198648",NA,33590
"6789",232069,"chr20",44966494,44975083,"STK4","ENSG00000101109",NA,8993
"83931",14229,"chr1",36339624,36361340,"STK40","ENSG00000196182",NA,7267
"3925",13477,"chr1",25884181,25892607,"STMN1","ENSG00000117632",NA,5176
"11075",107328,"chr8",79611117,79666158,"STMN2","ENSG00000104435",NA,15922
"50861",236215,"chr20",63639705,63652766,"STMN3","ENSG00000197457",NA,12727
"2040",122281,"chr9",121338987,121370250,"STOM","ENSG00000148175",NA,24267
"9399",182706,"chr15",73978926,73992295,"STOML1","ENSG00000067221",NA,14795
"30968",120144,"chr9",35099776,35103195,"STOML2","ENSG00000165283",NA,7019
"161003",164569,"chr13",38965925,38990831,"STOML3","ENSG00000133115",NA,7793
"11037",24527,"chr2",48529546,48598502,"STON1","ENSG00000243244",NA,9705
"286749",24528,"chr2",48529925,48679603,"STON1-GTF2A1L","ENSG00000068781",NA,9705
"85439",174063,"chr14",81260652,81400324,"STON2","ENSG00000140022",NA,16252
"219736",125340,"chr10",68827531,68893060,"STOX1","ENSG00000165730",NA,13765
"56977",62819,"chr4",183797692,184017378,"STOX2","ENSG00000173320",NA,36759
"8553",41782,"chr3",4979437,4983268,"STRA13","ENSG00000134107","BHLHE40",995
"201254",210702,"chr17",82018702,82024107,"STRA13","ENSG00000169689","CENPX",16403
"64220",182732,"chr15",74179466,74202787,"STRA6","ENSG00000137868",NA,14835
"92335",208765,"chr17",63682336,63741845,"STRADA","ENSG00000266173",NA,12736
"55437",30009,"chr2",201387858,201478113,"STRADB","ENSG00000082146",NA,40277
"11171",148768,"chr12",15882387,15903478,"STRAP","ENSG00000023734",NA,3176
"55342",122345,"chr9",123109500,123122223,"STRBP","ENSG00000165209",NA,24621
"161497",180984,"chr15",43599563,43618800,"STRC","ENSG00000242866",NA,8719
"6801",33655,"chr2",36837698,36966536,"STRN","ENSG00000115808",NA,7367
"29966",172220,"chr14",30893799,31026401,"STRN3","ENSG00000196792",NA,6178
"29888",228312,"chr19",46719511,46746450,"STRN4","ENSG00000090372",NA,9343
"412",245032,"chrX",7147237,7804358,"STS","ENSG00000101846",NA,1429
"3703",139774,"chr11",125591712,125602889,"STT3A","ENSG00000134910",NA,25118
"201595",43003,"chr3",31532638,31620274,"STT3B","ENSG00000163527",NA,6306
"10273",184656,"chr16",680224,682746,"STUB1","ENSG00000103266",NA,136
"8677",225057,"chr19",13144058,13150287,"STX10","ENSG00000104915",NA,2628
"8676",85144,"chr6",144139977,144141641,"STX11","ENSG00000135604",NA,28827
"23673",2052,"chr1",27773219,27824443,"STX12","ENSG00000117758",NA,5554
"8675",232737,"chr20",58651272,58679526,"STX16","ENSG00000124222",NA,11730
"55014",117036,"chr9",99906654,99974534,"STX17","ENSG00000136874",NA,19981
"53407",63417,"chr4",4415742,4542010,"STX18","ENSG00000168818",NA,883
"415117",53422,"chr3",94014365,94028597,"STX19","ENSG00000178750",NA,18802
"6804",100677,"chr7",73699206,73719659,"STX1A","ENSG00000106089",NA,14739
"112755",193338,"chr16",30989256,31010638,"STX1B","ENSG00000099365",NA,6197
"2054",161122,"chr12",130789600,130839250,"STX2","ENSG00000111450",NA,26157
"6809",135549,"chr11",59713456,59802708,"STX3","ENSG00000166900",NA,11942
"6810",187379,"chr16",31032889,31035032,"STX4","ENSG00000103496",NA,6206
"6811",143535,"chr11",62806860,62832051,"STX5","ENSG00000162236",NA,12561
"10228",20287,"chr1",180972712,181023121,"STX6","ENSG00000135823",NA,36194
"8417",90682,"chr6",132445867,132513116,"STX7","ENSG00000079950",NA,26489
"9482",204583,"chr17",9250471,9575820,"STX8","ENSG00000170310",NA,1850
"6812",117864,"chr9",127579370,127690886,"STXBP1","ENSG00000136854",NA,25515
"6813",216750,"chr19",7629796,7643048,"STXBP2","ENSG00000076944",NA,1525
"6814",5660,"chr1",108746674,108757005,"STXBP3","ENSG00000116266",NA,21749
"252983",200819,"chr17",54968727,54990988,"STXBP4","ENSG00000166263",NA,10993
"134957",85220,"chr6",147204180,147335620,"STXBP5","ENSG00000164506",NA,29440
"9515",46233,"chr3",120908072,121424761,"STXBP5L","ENSG00000145087",NA,24181
"29091",172121,"chr14",24809454,25050147,"STXBP6","ENSG00000168952",NA,4961
"55359",155520,"chr12",10618923,10674052,"STYK1","ENSG00000060140",NA,2123
"6815",167839,"chr14",52730166,52774989,"STYX","ENSG00000198252",NA,10546
"51657",100827,"chr7",75996338,76048003,"STYXL1","ENSG00000127952",NA,15199
"10923",68898,"chr5",32531633,32601323,"SUB1","ENSG00000113387",NA,6506
"8803",164882,"chr13",47745736,48001291,"SUCLA2","ENSG00000136143",NA,9549
"8802",35897,"chr2",84423528,84459280,"SUCLG1","ENSG00000163541",NA,16884
"8801",53047,"chr3",67360460,67654610,"SUCLG2","ENSG00000172340",NA,13472
"56670",47701,"chr3",151873643,151884619,"SUCNR1","ENSG00000198829",NA,30374
"64426",153588,"chr12",118376555,118418033,"SUDS3","ENSG00000111707",NA,23675
"51684",127159,"chr10",102503972,102633535,"SUFU","ENSG00000107882",NA,20500
"57794",225866,"chr19",19276018,19303828,"SUGP1","ENSG00000105705",NA,3855
"10147",225799,"chr19",18990888,19001674,"SUGP2","ENSG00000064607",NA,3798
"10910",162566,"chr13",52652709,52665649,"SUGT1","ENSG00000165416",NA,10530
"23213",107081,"chr8",69466624,69564064,"SULF1","ENSG00000137573",NA,13893
"55959",235586,"chr20",47656197,47786289,"SULF2","ENSG00000196562",NA,9531
"6817",193012,"chr16",28605196,28608920,"SULT1A1","ENSG00000196502",NA,5721
"6799",193005,"chr16",28591943,28596374,"SULT1A2","ENSG00000197165",NA,5718
"6818",187217,"chr16",30199228,30203422,"SULT1A3","ENSG00000261052",NA,6039
"445329",186981,"chr16",29459913,29464966,"SULT1A4","ENSG00000213648",NA,5891
"6819",26810,"chr2",108288639,108309915,"SULT1C2","ENSG00000198203",NA,21657
"442038",26807,"chr2",108239968,108260886,"SULT1C3","ENSG00000196228",NA,21647
"27233",26823,"chr2",108377911,108382922,"SULT1C4","ENSG00000198075",NA,21675
"6783",64712,"chr4",69810780,69847786,"SULT1E1","ENSG00000109193",NA,13962
"6822",228437,"chr19",47870467,47886315,"SULT2A1","ENSG00000105398",NA,9574
"6820",221368,"chr19",48552172,48599423,"SULT2B1","ENSG00000088002",NA,9710
"25830",244508,"chr22",43824509,43862513,"SULT4A1","ENSG00000130540",NA,8764
"391365",33678,"chr2",37167820,37188670,"SULT6B1","ENSG00000138068",NA,7433
"285362",49972,"chr3",3781352,4467261,"SUMF1","ENSG00000144455",NA,756
"25870",94012,"chr7",56064002,56080124,"SUMF2","ENSG00000129103",NA,11212
"7341",40038,"chr2",202206182,202238597,"SUMO1","ENSG00000116030",NA,40441
"6613",209677,"chr17",75165586,75182959,"SUMO2","ENSG00000188612",NA,15033
"6612",239416,"chr21",44805617,44818051,"SUMO3","ENSG00000184900",NA,8961
"387082",85287,"chr6",149400262,149401278,"SUMO4","ENSG00000177688",NA,29880
"23353",92107,"chr7",816615,842568,"SUN1","ENSG00000164828",NA,163
"25777",244146,"chr22",38733290,38754993,"SUN2","ENSG00000100242",NA,7746
"256979",100030,"chr7",47987148,47988963,"SUN3","ENSG00000164744",NA,9597
"140732",234652,"chr20",32983773,33004407,"SUN5","ENSG00000167098",NA,6596
"6821",150868,"chr12",55997180,56005525,"SUOX","ENSG00000139531",NA,11199
"11198",171450,"chr14",21351476,21384019,"SUPT16H","ENSG00000092201",NA,4270
"8464",88428,"chr6",44809317,45377953,"SUPT3H","ENSG00000196284",NA,8961
"6827",208413,"chr17",58345175,58352167,"SUPT4H1","ENSG00000213246",NA,11669
"6829",220181,"chr19",39436156,39453442,"SUPT5H","ENSG00000196235",NA,7887
"6830",198343,"chr17",28662198,28701735,"SUPT6H","ENSG00000109111",NA,5732
"9913",33469,"chr2",27650809,27663614,"SUPT7L","ENSG00000119760",NA,5530
"6832",125398,"chr10",69180234,69209093,"SUPV3L1","ENSG00000156502",NA,13836
"6834",123018,"chr9",133351758,133356487,"SURF1","ENSG00000148290",NA,26670
"6835",118651,"chr9",133356550,133361158,"SURF2","ENSG00000148291",NA,26671
"6836",123023,"chr9",133361450,133376166,"SURF4","ENSG00000148248",NA,26672
"6838",123005,"chr9",133328776,133336188,"SURF6","ENSG00000148296",NA,26665
"64420",121968,"chr9",112040783,112175297,"SUSD1","ENSG00000106868",NA,22408
"56241",240438,"chr22",24181487,24189106,"SUSD2","ENSG00000099994",NA,4836
"203328",116758,"chr9",93058688,93085132,"SUSD3","ENSG00000157303",NA,18611
"55061",21578,"chr1",223220819,223364059,"SUSD4","ENSG00000143502",NA,44644
"26032",50994,"chr3",33150043,33218810,"SUSD5","ENSG00000173705",NA,6630
"6839",246120,"chrX",48695554,48709010,"SUV39H1","ENSG00000101945",NA,9739
"79723",123992,"chr10",14878820,14904315,"SUV39H2","ENSG00000152455",NA,2975
"51111",144492,"chr11",68154863,68213296,"SUV420H1","ENSG00000110066","KMT5B",13630
"84787",222542,"chr19",55339853,55343818,"SUV420H2","ENSG00000133247","KMT5C",11067
"23512",198665,"chr17",31937007,32001038,"SUZ12","ENSG00000178691",NA,6387
"9900",17950,"chr1",149903318,149917844,"SV2A","ENSG00000159164",NA,29980
"9899",179453,"chr15",91099950,91292636,"SV2B","ENSG00000185518",NA,18219
"22987",70402,"chr5",76083383,76333956,"SV2C","ENSG00000122012",NA,15216
"79987",121915,"chr9",110365248,110579741,"SVEP1","ENSG00000165124",NA,22073
"6840",129166,"chr10",29457338,29634971,"SVIL","ENSG00000197321",NA,5891
"258010",141958,"chr11",22813799,22827877,"SVIP","ENSG00000198168",NA,4562
"55530",159805,"chr12",108907741,109021068,"SVOP","ENSG00000166111",NA,21781
"136306",103425,"chr7",138594285,138663152,"SVOPL","ENSG00000157703",NA,27718
"23075",133639,"chr11",9664077,9751821,"SWAP70","ENSG00000133789",NA,1932
"375757",117996,"chr9",128275379,128288733,"SWI5","ENSG00000175854",NA,25655
"126074",217351,"chr19",11374666,11376169,"SWSAP1","ENSG00000173928",NA,2274
"54823",9192,"chr1",185157080,185291007,"SWT1","ENSG00000116668",NA,37031
"94056",245297,"chrX",16719612,16765340,"SYAP1","ENSG00000169895",NA,3343
"55638",113004,"chr8",109573978,109644822,"SYBU","ENSG00000147642",NA,21914
"100130958",189816,"chr16",77199408,77213215,"SYCE1L","ENSG00000205078",NA,15439
"256126",225013,"chr19",12898786,12919293,"SYCE2","ENSG00000161860",NA,2579
"644186",244854,"chr22",50551112,50562919,"SYCE3","ENSG00000217442",NA,10110
"6847",6197,"chr1",114854863,114995370,"SYCP1","ENSG00000198765",NA,22970
"10388",235983,"chr20",59863564,59932154,"SYCP2","ENSG00000196074",NA,11972
"221711",80531,"chr6",10747794,10930423,"SYCP2L","ENSG00000153157",NA,2149
"50511",159508,"chr12",101728648,101731666,"SYCP3","ENSG00000139351",NA,20345
"85360",217768,"chr19",15107401,15114974,"SYDE1","ENSG00000105137",NA,3021
"84144",16253,"chr1",85156889,85201016,"SYDE2","ENSG00000097096",NA,17031
"25949",13428,"chr1",25222276,25232502,"SYF2","ENSG00000117614",NA,5044
"6850",116687,"chr9",90801787,90898549,"SYK","ENSG00000165025",NA,18160
"8189",228204,"chr19",45815410,45824161,"SYMPK","ENSG00000125755",NA,9163
"6853",250026,"chrX",47571901,47619857,"SYN1","ENSG00000008056",NA,9514
"6854",42333,"chr3",12004388,12192032,"SYN2","ENSG00000157152",NA,2400
"8224",243652,"chr22",32507820,33058381,"SYN3","ENSG00000185666",NA,6501
"81493",14005,"chr1",32679906,32702770,"SYNC","ENSG00000162520",NA,6535
"10492",89355,"chr6",85541028,85642894,"SYNCRIP","ENSG00000135316",NA,17108
"79953",231085,"chr20",24469629,24666616,"SYNDIG1","ENSG00000101463",NA,4893
"646658",173712,"chr14",74405894,74409806,"SYNDIG1L","ENSG00000183379",NA,14881
"23345",91440,"chr6",152121687,152147763,"SYNE1","ENSG00000131018",NA,30424
"23224",168350,"chr14",63761899,63995099,"SYNE2","ENSG00000054654",NA,12752
"8831",82189,"chr6",33419661,33423537,"SYNGAP1","ENSG00000197283",NA,6683
"9145",241573,"chr22",39349925,39378389,"SYNGR1","ENSG00000100321",NA,7869
"9144",202438,"chr17",78168581,78172720,"SYNGR2","ENSG00000108639",NA,15633
"9143",185042,"chr16",1989660,1993169,"SYNGR3","ENSG00000127561",NA,397
"23546",221343,"chr19",48364367,48376377,"SYNGR4","ENSG00000105467",NA,9672
"8867",238743,"chr21",32628759,32727939,"SYNJ1","ENSG00000159082",NA,6525
"8871",85557,"chr6",157981863,158099176,"SYNJ2","ENSG00000078269",NA,31596
"55333",173516,"chr14",70359582,70416984,"SYNJ2BP","ENSG00000213463",NA,14071
"100529257",173509,"chr14",70326064,70417074,"SYNJ2BP-COX16","ENSG00000258644",NA,14065
"23336",179768,"chr15",99098217,99135593,"SYNM","ENSG00000182253",NA,19819
"11346",72952,"chr5",150601080,150654232,"SYNPO","ENSG00000171992",NA,30120
"171024",61181,"chr4",118850688,119057934,"SYNPO2","ENSG00000172403",NA,23770
"79933",130387,"chr10",73644881,73651029,"SYNPO2L","ENSG00000166317",NA,14728
"132204",44865,"chr3",63228315,63556696,"SYNPR","ENSG00000163630",NA,12645
"11276",206316,"chr17",37514807,37609418,"SYNRG","ENSG00000275066",NA,7502
"6855",250323,"chrX",49187815,49200193,"SYP","ENSG00000102003",NA,9837
"6856",102380,"chr7",106090505,106112312,"SYPL1","ENSG00000008282",NA,21218
"284612",5727,"chr1",109466546,109482134,"SYPL2","ENSG00000143028",NA,21893
"90196",232102,"chr20",45361937,45367214,"SYS1","ENSG00000204070",NA,9072
"6857",152044,"chr12",78863993,79450279,"SYT1","ENSG00000067715",NA,15772
"341359",156360,"chr12",33374238,33439819,"SYT10","ENSG00000110975",NA,6674
"23208",7599,"chr1",155859567,155885199,"SYT11","ENSG00000132718",NA,31171
"91683",136908,"chr11",67006778,67050863,"SYT12","ENSG00000173227",NA,13401
"57586",142455,"chr11",45240302,45286341,"SYT13","ENSG00000019505",NA,9048
"255928",10201,"chr1",209900923,209952756,"SYT14","ENSG00000143469",NA,41980
"83849",124886,"chr10",46578217,46592062,"SYT15","ENSG00000204176",NA,9315
"83851",168316,"chr14",61811974,61970319,"SYT16","ENSG00000139973",NA,12362
"51760",186271,"chr16",19167971,19183617,"SYT17","ENSG00000103528",NA,3833
"127833",20790,"chr1",202590596,202643453,"SYT2","ENSG00000143858",NA,40518
"84258",229026,"chr19",50621977,50638045,"SYT3","ENSG00000213023",NA,10124
"6860",214591,"chr18",43267892,43277490,"SYT4","ENSG00000132872",NA,8653
"6861",229789,"chr19",55171196,55180289,"SYT5","ENSG00000129990",NA,11034
"148281",17344,"chr1",114089291,114153868,"SYT6","ENSG00000134207",NA,22817
"9066",143262,"chr11",61513714,61581076,"SYT7","ENSG00000011347",NA,12302
"90019",132987,"chr11",1828307,1835934,"SYT8","ENSG00000149043",NA,365
"143425",133490,"chr11",7238778,7444547,"SYT9","ENSG00000170743",NA,1447
"84958",2020,"chr1",27342020,27353901,"SYTL1","ENSG00000142765",NA,5468
"54843",145542,"chr11",85694224,85811159,"SYTL2","ENSG00000137501",NA,17138
"94120",85604,"chr6",158650014,158764869,"SYTL3","ENSG00000164674",NA,31730
"94121",251434,"chrX",100671783,100732123,"SYTL4","ENSG00000102362",NA,20134
"94122",245652,"chrX",37906147,37949405,"SYTL5","ENSG00000147041",NA,7581
"84447",143960,"chr11",65121780,65129986,"SYVN1","ENSG00000162298",NA,13024
"23334",3154,"chr1",43389882,43406894,"SZT2","ENSG00000198198",NA,8677
"6862",91834,"chr6",166157656,166167851,"T","ENSG00000164458","TBXT",33231
"9038",90687,"chr6",132588592,132589741,"TAAR5","ENSG00000135569",NA,26517
"10454",241581,"chr22",39399778,39416849,"TAB1","ENSG00000100324",NA,7879
"23118",85271,"chr6",149217926,149221287,"TAB2","ENSG00000055208",NA,29843
"257397",249681,"chrX",30827442,30889254,"TAB3","ENSG00000157625",NA,6165
"6863",95397,"chr7",97732084,97740438,"TAC1","ENSG00000006128",NA,19546
"6866",158105,"chr12",57010000,57016529,"TAC3","ENSG00000166863",NA,11402
"255061",208120,"chr17",49838300,49848069,"TAC4","ENSG00000176358",NA,9967
"6867",105893,"chr8",38728186,38850793,"TACC1","ENSG00000147526",NA,7745
"10579",127741,"chr10",121989163,122254542,"TACC2","ENSG00000138162",NA,24397
"10460",57839,"chr4",1712891,1728219,"TACC3","ENSG00000013810",NA,342
"51204",201376,"chr17",63600882,63608364,"TACO1","ENSG00000136463",NA,12720
"6869",35783,"chr2",75046463,75199520,"TACR1","ENSG00000115353",NA,15009
"6865",130161,"chr10",69403903,69409282,"TACR2","ENSG00000075073",NA,13880
"6870",65919,"chr4",103586031,103719985,"TACR3","ENSG00000169836",NA,20717
"4070",15554,"chr1",58575433,58577252,"TACSTD2","ENSG00000184292",NA,11715
"117143",19735,"chr1",166856510,166863216,"TADA1","ENSG00000152382",NA,33371
"6871",199034,"chr17",37406886,37438073,"TADA2A","ENSG00000276234",NA,7481
"93624",58226,"chr4",7041899,7054431,"TADA2B","ENSG00000173011",NA,1408
"10474",50140,"chr3",9779967,9788083,"TADA3","ENSG00000171148",NA,1955
"6872",246846,"chrX",71366136,71466005,"TAF1","ENSG00000147133",NA,14273
"6881",141019,"chr11",6606294,6612216,"TAF10","ENSG00000166337",NA,1321
"6882",87867,"chr6",34877462,34888027,"TAF11","ENSG00000064995",NA,6975
"6883",13690,"chr1",28587829,28643104,"TAF12","ENSG00000120656",NA,5717
"6884",16994,"chr1",109062496,109076007,"TAF13","ENSG00000197780",NA,21812
"8148",198903,"chr17",35809484,35823662,"TAF15","ENSG00000270647",NA,7161
"9015",21551,"chr1",222557902,222589785,"TAF1A","ENSG00000143498",NA,44511
"9014",22989,"chr2",9843443,9846113,"TAF1B","ENSG00000115750",NA,1968
"9013",195699,"chr16",84177847,84187070,"TAF1C","ENSG00000103168",NA,16835
"79101",145763,"chr11",93729948,93741494,"TAF1D","ENSG00000166012",NA,18745
"138474",119817,"chr9",32629454,32635669,"TAF1L","ENSG00000122728",NA,6525
"6873",113199,"chr8",119730774,119832841,"TAF2","ENSG00000064313",NA,23946
"83860",123793,"chr10",7818497,7979338,"TAF3","ENSG00000165632",NA,1563
"6874",236012,"chr20",61953469,61998187,"TAF4","ENSG00000130699",NA,12390
"6875",211918,"chr18",26226445,26391685,"TAF4B","ENSG00000141384",NA,5245
"6877",127215,"chr10",103367966,103389045,"TAF5","ENSG00000148835",NA,20673
"27097",21958,"chr1",229593134,229626122,"TAF5L","ENSG00000135801",NA,45918
"6878",101733,"chr7",100106876,100114615,"TAF6","ENSG00000106290",NA,20021
"10629",135951,"chr11",62771357,62776387,"TAF6L","ENSG00000162227",NA,12554
"6879",78443,"chr5",141318490,141320784,"TAF7","ENSG00000178913",NA,28263
"54457",251460,"chrX",101268253,101293057,"TAF7L","ENSG00000102387",NA,20253
"129685",82592,"chr6",42050513,42057789,"TAF8","ENSG00000137413",NA,8410
"6880",76013,"chr5",69362026,69369532,"TAF9","ENSG00000273841",NA,13872
"51616",251291,"chrX",78129748,78139650,"TAF9B","ENSG00000187325",NA,15625
"117289",91621,"chr6",159034468,159045152,"TAGAP","ENSG00000164691",NA,31806
"6876",139054,"chr11",117199370,117207464,"TAGLN","ENSG00000149591",NA,23439
